fangjian_value,sum,mean,median,var,min,max
128,5.369999999999999,0.6712499999999999,0.6799999999999999,0.008326785714285714,0.47,0.79
129,15.330000000000002,1.9162500000000002,2.035,1.382969642857143,0.12,3.66
130,8.26,1.0325,0.94,0.10562142857142856,0.67,1.53
131,30.24,3.78,3.705,0.40840000000000015,3.02,4.95
132,11.37,1.42125,1.56,0.2579553571428571,0.66,2.0
133,13.04,1.63,1.725,0.29051428571428567,0.39,2.13
134,4.540000000000001,0.5675000000000001,0.5650000000000001,0.07330714285714286,0.13,0.99
135,29.46,3.6825,3.74,0.09727857142857152,3.05,4.0
136,19.78,2.4725,2.45,0.25233571428571444,1.67,3.23
137,4.59,0.57375,0.575,0.02325535714285714,0.34,0.78
138,14.469999999999999,1.8087499999999999,1.7,0.1004125,1.33,2.39
139,22.36,2.795,2.77,0.2876,1.9,3.67
140,25.93,3.24125,3.185,0.6657839285714283,2.26,4.31
141,8.59,1.07375,1.025,0.1343410714285714,0.63,1.79
142,14.57,1.82125,1.85,0.40972678571428556,1.13,3.13
144,10.799999999999999,1.3499999999999999,1.58,0.20808571428571426,0.63,1.69
146,22.779999999999994,2.8474999999999993,2.815,0.2662785714285715,2.09,3.58
148,16.84,2.105,2.02,0.1606285714285714,1.68,2.86
149,17.520000000000003,2.1900000000000004,2.1100000000000003,0.13985714285714276,1.76,2.84
150,12.98,1.6225,1.53,0.08145000000000005,1.33,2.14
151,35.89,4.48625,4.42,1.0471982142857146,3.09,6.61
152,14.7,1.8375,1.815,0.027678571428571424,1.68,2.18
153,18.090000000000003,2.2612500000000004,2.2800000000000002,0.0710982142857143,1.87,2.64
154,20.330000000000002,2.5412500000000002,2.51,0.2246410714285714,2.04,3.46
155,7.92,0.99,0.9750000000000001,0.049742857142857165,0.69,1.35
156,14.48,1.81,1.675,0.17237142857142856,1.35,2.41
158,7.510000000000001,0.9387500000000001,0.925,0.07966964285714286,0.53,1.49
159,15.18,1.8975,1.905,0.31325000000000003,0.92,2.58
160,17.49,2.18625,2.02,0.3977696428571428,1.49,3.36
161,19.400000000000002,2.4250000000000003,2.455,0.2789142857142858,1.43,3.27
162,6.800000000000001,0.8500000000000001,0.76,0.03897142857142858,0.63,1.19
163,24.110000000000003,3.0137500000000004,3.105,0.14068392857142858,2.32,3.39
164,9.82,1.2275,1.295,0.10844999999999998,0.72,1.72
165,8.23,1.02875,1.04,0.023126785714285725,0.77,1.29
166,8.23,1.02875,1.0750000000000002,0.020583928571428566,0.76,1.19
167,7.86,0.9825,0.985,0.02542142857142856,0.73,1.22
168,3.91,0.48875,0.495,0.021955357142857148,0.28,0.68
169,5.380000000000001,0.6725000000000001,0.675,0.0037071428571428568,0.6,0.75
170,18.099999999999998,2.2624999999999997,2.25,0.06447857142857143,1.84,2.69
172,10.59,1.32375,1.365,0.0955125,0.77,1.74
173,19.41,2.42625,2.605,0.2770839285714285,1.45,3.09
174,15.350000000000001,1.9187500000000002,1.94,0.16046964285714285,1.42,2.55
175,20.37,2.54625,2.525,0.32196964285714286,1.78,3.27
176,15.16,1.895,1.875,0.23351428571428579,1.19,2.68
177,21.04,2.63,2.6500000000000004,0.19831428571428572,2.14,3.22
178,7.359999999999999,0.9199999999999999,0.8999999999999999,0.026628571428571418,0.74,1.17
179,14.4,1.8,1.8399999999999999,0.16354285714285707,1.12,2.25
180,10.55,1.31875,1.31,0.07064107142857139,1.02,1.68
181,12.09,1.51125,1.52,0.056383928571428585,1.18,1.78
183,15.08,1.885,1.82,0.06774285714285712,1.52,2.29
184,6.98,0.8725,0.81,0.027421428571428562,0.72,1.21
185,15.7,1.9625,2.06,0.12496428571428575,1.22,2.28
186,34.14,4.2675,4.285,1.9798785714285718,2.15,6.4
187,18.58,2.3225,2.38,0.13607857142857144,1.73,2.72
188,10.879999999999999,1.3599999999999999,1.35,0.01257142857142857,1.24,1.55
189,20.009999999999998,2.5012499999999998,2.3600000000000003,0.3758410714285714,1.79,3.25
190,29.25,3.65625,3.55,0.4139124999999999,2.86,4.8
191,15.480000000000002,1.9350000000000003,2.005,0.14391428571428566,1.35,2.51
192,11.82,1.4775,1.505,0.0697357142857143,1.05,1.87
193,25.54,3.1925,3.215,0.34136428571428573,2.34,4.01
194,12.429999999999998,1.5537499999999997,1.4849999999999999,0.045541071428571424,1.36,1.94
195,18.340000000000003,2.2925000000000004,2.135,0.7769071428571428,1.15,3.83
197,24.600000000000005,3.0750000000000006,3.075,0.21502857142857132,2.43,3.69
198,20.3,2.5375,2.485,0.0759928571428572,2.16,3.04
199,10.16,1.27,1.29,0.03959999999999998,0.99,1.64
200,19.27,2.40875,2.3049999999999997,0.4080696428571428,1.9,3.84
201,11.93,1.49125,1.3900000000000001,0.14478392857142852,0.99,2.05
202,13.96,1.745,1.635,0.34145714285714285,1.09,2.85
203,24.460000000000004,3.0575000000000006,2.9699999999999998,0.37662142857142866,2.46,4.32
204,36.94,4.6175,3.885,4.38525,2.57,7.96
205,22.87,2.85875,2.9050000000000002,0.1485553571428572,2.32,3.6
206,4.699999999999999,0.5874999999999999,0.575,0.027021428571428568,0.42,0.93
207,29.53,3.69125,3.605,0.6355839285714288,2.67,5.05
208,8.77,1.09625,1.095,0.12399821428571424,0.39,1.48
209,14.78,1.8475,1.875,0.12699285714285719,1.22,2.24
210,7.28,0.91,0.87,0.03500000000000001,0.6,1.23
211,13.919999999999998,1.7399999999999998,1.715,0.25020000000000003,1.18,2.7
212,18.64,2.33,2.25,0.2243714285714285,1.8,3.1
213,20.689999999999998,2.5862499999999997,2.51,0.16745535714285714,2.16,3.42
214,4.94,0.6175,0.49,0.08327857142857145,0.41,1.11
215,24.97,3.12125,1.4700000000000002,11.314126785714285,1.02,9.81
216,1.1400000000000001,0.14250000000000002,0.0,0.14105,0.0,1.07
217,17.88,2.235,1.96,0.38737142857142864,1.66,3.44
218,22.380000000000003,2.7975000000000003,2.755,0.6876500000000002,1.56,3.73
219,2.33,0.29125,0.265,0.0456125,0.0,0.66
221,8.83,1.10375,1.095,0.11819821428571427,0.43,1.56
222,9.5,1.1875,1.37,0.14582142857142855,0.53,1.54
224,0.48,0.06,0.06,0.0,0.06,0.06
226,21.310000000000002,2.6637500000000003,2.51,0.47285535714285715,1.86,3.65
227,0.0,0.0,0.0,0.0,0.0,0.0
240,20.47,2.55875,2.45,0.11066964285714294,2.09,2.97
241,15.820000000000002,1.9775000000000003,2.175,0.3357071428571428,0.97,2.72
242,15.57,1.94625,1.99,0.06362678571428573,1.56,2.24
243,18.29,2.28625,2.3899999999999997,0.15068392857142854,1.7,2.93
244,12.09,1.51125,1.3849999999999998,0.17372678571428574,0.92,2.22
245,5.2700000000000005,0.6587500000000001,0.635,0.036955357142857144,0.42,0.98
246,10.120000000000001,1.2650000000000001,1.3,0.01914285714285713,1.03,1.48
247,58.239999999999995,7.279999999999999,6.1899999999999995,25.887628571428575,1.3,13.55
248,23.97,2.99625,2.9299999999999997,1.0933125,1.7,4.66
250,12.969999999999999,1.6212499999999999,1.6400000000000001,0.10741250000000005,1.07,2.08
251,19.23,2.40375,2.54,0.22659821428571428,1.53,2.91
252,8.01,1.00125,0.9299999999999999,0.4650125,0.0,1.88
253,12.3,1.5375,1.4849999999999999,0.12736428571428568,1.06,2.15
254,8.51,1.06375,1.06,0.21328392857142847,0.43,1.65
255,0.0,0.0,0.0,0.0,0.0,0.0
256,16.52,2.065,2.05,0.12017142857142853,1.57,2.5
257,25.57,3.19625,3.15,2.2957982142857145,1.44,5.91
258,7.61,0.95125,0.96,0.037612500000000035,0.6,1.29
259,4.970000000000001,0.6212500000000001,0.55,0.03295535714285714,0.47,0.97
260,3.5000000000000004,0.43750000000000006,0.41000000000000003,0.020678571428571428,0.27,0.73
262,14.4,1.8,1.8050000000000002,0.029885714285714293,1.63,2.17
264,8.03,1.00375,1.02,0.016969642857142857,0.76,1.17
266,28.27,3.53375,3.58,0.0357125,3.22,3.75
267,21.28,2.66,2.7800000000000002,0.1680285714285715,1.82,3.01
268,12.86,1.6075,1.495,0.15873571428571426,0.99,2.2
269,24.0,3.0,3.06,0.17860000000000012,2.2,3.64
270,26.91,3.36375,3.535,0.3053696428571429,2.51,4.06
271,17.57,2.19625,2.15,0.1978839285714286,1.41,2.85
272,32.78,4.0975,3.975,0.14022142857142864,3.75,4.78
273,9.61,1.20125,1.2850000000000001,0.08161250000000002,0.78,1.51
274,17.77,2.22125,2.185,0.3373267857142857,1.39,3.23
275,15.219999999999999,1.9024999999999999,1.94,0.10716428571428573,1.41,2.33
276,11.559999999999999,1.4449999999999998,1.495,0.04034285714285712,1.16,1.7
277,5.5,0.6875,0.625,0.04893571428571427,0.38,0.98
278,16.130000000000003,2.0162500000000003,1.9849999999999999,0.17925535714285715,1.26,2.73
279,23.029999999999998,2.8787499999999997,2.81,0.08898392857142852,2.54,3.49
280,48.260000000000005,6.032500000000001,3.335,27.077992857142856,2.5,16.16
281,19.909999999999997,2.4887499999999996,2.565,0.19369821428571438,1.76,2.96
282,47.37,5.92125,3.6849999999999996,20.54606964285714,2.53,14.25
283,14.5,1.8125,1.7850000000000001,0.049278571428571435,1.48,2.19
284,16.630000000000003,2.0787500000000003,1.67,0.973469642857143,0.91,3.62
285,17.39,2.17375,2.2249999999999996,0.11034107142857151,1.64,2.58
286,7.34,0.9175,0.84,0.0861642857142857,0.73,1.63
287,20.090000000000003,2.5112500000000004,2.5,0.2826125,1.91,3.51
288,18.74,2.3425,2.085,0.329792857142857,1.85,3.52
289,16.970000000000002,2.1212500000000003,2.1399999999999997,0.017212500000000006,1.88,2.29
290,17.09,2.13625,2.1100000000000003,0.08334107142857143,1.66,2.53
291,33.86,4.2325,4.220000000000001,0.2017071428571429,3.49,5.09
292,0.0,0.0,0.0,0.0,0.0,0.0
293,17.84,2.23,2.255,0.07594285714285716,1.93,2.62
294,0.0,0.0,0.0,0.0,0.0,0.0
295,0.66,0.0825,0.08,4.9999999999999935e-05,0.07,0.09
296,0.03,0.00375,0.0,0.00011249999999999998,0.0,0.03
297,2.5100000000000002,0.31375000000000003,0.255,0.04065535714285714,0.06,0.73
298,11.18,1.3975,1.47,0.07782142857142857,0.97,1.81
299,11.700000000000001,1.4625000000000001,1.4,0.1225928571428571,0.88,1.9
300,20.650000000000002,2.5812500000000003,2.585,0.16378392857142846,1.73,3.07
301,25.19,3.14875,3.13,0.14301250000000007,2.55,3.71
303,19.689999999999998,2.4612499999999997,2.42,0.11755535714285711,2.07,3.11
304,13.99,1.74875,1.7850000000000001,0.0416982142857143,1.42,2.02
305,6.16,0.77,0.77,0.01157142857142857,0.64,0.89
306,16.57,2.07125,2.025,0.07821250000000002,1.62,2.49
307,11.169999999999998,1.3962499999999998,1.4500000000000002,0.11319821428571429,0.71,1.79
308,24.64,3.08,3.0300000000000002,0.05014285714285711,2.83,3.4
309,16.08,2.01,1.92,0.08539999999999996,1.66,2.38
310,18.05,2.25625,2.15,0.18648392857142868,1.87,3.1
311,12.82,1.6025,1.72,0.24756428571428565,0.89,2.27
312,6.129999999999999,0.7662499999999999,0.75,0.03622678571428571,0.52,1.08
313,18.249999999999996,2.2812499999999996,2.07,0.6509267857142857,0.99,3.46
314,12.19,1.52375,1.49,0.033512499999999994,1.25,1.86
315,20.93,2.61625,2.52,0.12308392857142858,2.26,3.26
316,11.35,1.41875,1.395,0.1092982142857143,0.95,2.0
317,11.11,1.38875,1.3599999999999999,0.10809821428571428,1.06,2.05
318,23.87,2.98375,2.935,0.23539821428571445,2.32,3.95
319,18.39,2.29875,1.415,7.542669642857144,0.96,9.07
320,12.66,1.5825,1.6,0.07676428571428569,1.19,2.05
321,0.0,0.0,0.0,0.0,0.0,0.0
322,16.35,2.04375,1.975,0.1929410714285715,1.51,2.64
323,5.52,0.69,0.8,0.18771428571428572,0.0,1.3
324,3.43,0.42875,0.405,0.006841071428571428,0.34,0.59
325,8.75,1.09375,1.105,0.3098839285714285,0.24,2.19
326,12.57,1.57125,1.52,0.1452696428571428,1.09,2.26
327,10.41,1.30125,1.4049999999999998,0.14224107142857143,0.69,1.83
328,0.0,0.0,0.0,0.0,0.0,0.0
329,12.54,1.5675,1.365,0.3396214285714287,0.97,2.56
330,4.220000000000001,0.5275000000000001,0.425,0.08959285714285717,0.29,1.12
331,20.369999999999997,2.5462499999999997,2.485,0.8014839285714286,1.54,4.24
332,13.26,1.6575,1.83,0.5347928571428571,0.09,2.53
333,13.28,1.66,1.59,0.10694285714285716,1.28,2.35
334,16.34,2.0425,2.065,0.19516428571428576,1.46,2.68
335,0.0,0.0,0.0,0.0,0.0,0.0
336,11.239999999999998,1.4049999999999998,1.475,0.11011428571428573,0.81,1.87
337,14.34,1.7925,1.625,0.11904999999999998,1.43,2.24
338,1.28,0.16,0.05,0.08734285714285714,0.0,0.87
339,18.549999999999997,2.3187499999999996,2.29,0.06018392857142857,2.07,2.68
340,8.370000000000001,1.0462500000000001,1.0,0.09491250000000004,0.62,1.47
342,9.33,1.16625,1.115,0.08148392857142857,0.78,1.65
344,22.479999999999997,2.8099999999999996,2.64,0.36014285714285726,2.2,4.2
346,13.92,1.74,1.72,0.051428571428571435,1.36,2.06
347,13.549999999999999,1.6937499999999999,1.815,0.13342678571428573,1.07,2.08
348,14.03,1.75375,1.82,0.09536964285714288,1.21,2.1
349,0.6000000000000001,0.07500000000000001,0.065,0.0005142857142857143,0.06,0.12
350,15.72,1.965,1.9,0.19394285714285717,1.39,2.73
351,11.27,1.40875,1.4300000000000002,0.2670982142857144,0.81,2.37
352,10.420000000000002,1.3025000000000002,1.255,0.11639285714285716,0.81,1.83
353,15.6,1.95,2.0,0.10385714285714294,1.45,2.36
354,10.719999999999999,1.3399999999999999,1.4449999999999998,0.05359999999999999,0.95,1.57
356,15.569999999999999,1.9462499999999998,1.945,0.09865535714285707,1.47,2.46
357,17.91,2.23875,2.24,0.08264107142857142,1.69,2.73
358,27.139999999999997,3.3924999999999996,3.29,0.529678571428571,2.52,4.47
359,22.1,2.7625,2.5300000000000002,0.6875071428571431,1.9,3.83
360,6.460000000000001,0.8075000000000001,0.77,0.02079285714285715,0.62,1.1
361,1.8300000000000003,0.22875000000000004,0.07500000000000001,0.09484107142857144,0.07,0.9
362,7.0600000000000005,0.8825000000000001,0.875,0.009678571428571434,0.74,1.0
363,6.6899999999999995,0.8362499999999999,0.81,0.06936964285714288,0.56,1.33
364,8.72,1.09,1.13,0.03382857142857142,0.77,1.34
365,26.250000000000004,3.2812500000000004,3.275,0.5094124999999999,2.3,4.44
366,27.599999999999998,3.4499999999999997,3.42,0.6895714285714286,2.23,4.46
367,10.17,1.27125,1.185,0.07252678571428572,0.98,1.85
369,15.62,1.9525,1.8900000000000001,0.13576428571428564,1.53,2.57
371,0.0,0.0,0.0,0.0,0.0,0.0
399,11.080000000000002,1.3850000000000002,1.395,0.06062857142857143,0.97,1.73
400,17.67,2.20875,2.185,0.4404124999999999,1.28,3.48
401,27.459999999999997,3.4324999999999997,3.365,0.33970714285714276,2.73,4.14
402,33.910000000000004,4.2387500000000005,4.225,0.707698214285714,2.66,5.29
403,33.33,4.16625,4.025,0.9985125000000004,2.77,5.66
404,22.87,2.85875,2.995,0.245355357142857,1.82,3.34
405,22.85,2.85625,3.08,1.1094267857142859,1.32,4.53
406,15.879999999999999,1.9849999999999999,2.065,0.2854571428571429,1.26,2.87
407,10.709999999999999,1.3387499999999999,1.37,0.05364107142857143,0.87,1.61
408,13.870000000000001,1.7337500000000001,1.87,0.19531249999999997,0.87,2.1
409,21.72,2.715,2.765,0.12465714285714273,2.1,3.17
410,25.58,3.1975,3.24,0.1659642857142858,2.52,3.77
411,6.87,0.85875,0.8500000000000001,0.042098214285714274,0.61,1.2
412,12.229999999999999,1.5287499999999998,1.545,0.07469821428571426,1.05,1.94
413,15.57,1.94625,1.995,0.035541071428571436,1.64,2.16
414,16.09,2.01125,1.9449999999999998,0.09589821428571431,1.66,2.58
415,19.28,2.41,2.41,0.060742857142857196,2.09,2.81
416,6.140000000000001,0.7675000000000001,0.78,0.035107142857142844,0.54,1.13
417,11.11,1.38875,1.415,0.16455535714285713,0.75,2.05
418,12.36,1.545,1.53,0.15002857142857146,1.07,2.18
419,39.46,4.9325,4.53,0.7647928571428568,4.04,6.54
421,12.95,1.61875,1.76,0.23058392857142856,0.98,2.23
423,27.580000000000002,3.4475000000000002,3.295,0.25959285714285735,2.83,4.22
491,25.330000000000002,3.1662500000000002,2.88,0.2557982142857142,2.76,3.98
492,21.5,2.6875,2.855,0.22576428571428567,1.78,3.26
493,13.26,1.6575,1.66,0.009792857142857145,1.46,1.79
494,24.91,3.11375,2.955,0.12842678571428565,2.72,3.81
495,5.840000000000001,0.7300000000000001,0.73,0.05022857142857145,0.43,1.11
496,31.119999999999997,3.8899999999999997,3.75,0.20068571428571433,3.29,4.57
497,17.03,2.12875,1.955,0.8412696428571429,1.02,3.46
498,17.4,2.175,2.31,0.31325714285714285,1.14,2.8
499,7.67,0.95875,0.9299999999999999,0.1275267857142857,0.5,1.55
500,35.629999999999995,4.453749999999999,4.37,0.41171249999999987,3.6,5.57
501,15.15,1.89375,1.89,0.08616964285714283,1.37,2.31
502,16.009999999999998,2.0012499999999998,2.0,0.05301249999999996,1.65,2.44
503,0.0,0.0,0.0,0.0,0.0,0.0
504,14.939999999999998,1.8674999999999997,1.815,0.04359285714285716,1.63,2.16
505,10.64,1.33,1.335,0.1550285714285715,0.61,1.97
506,0.0,0.0,0.0,0.0,0.0,0.0
507,0.0,0.0,0.0,0.0,0.0,0.0
508,16.03,2.00375,2.075,0.4089410714285714,1.0,2.94
509,0.0,0.0,0.0,0.0,0.0,0.0
510,0.03,0.00375,0.0,2.6785714285714288e-05,0.0,0.01
511,78.98,9.8725,8.555,35.87416428571429,0.85,18.23
513,14.899999999999999,1.8624999999999998,1.855,0.3637071428571428,1.06,2.76
515,5.180000000000001,0.6475000000000001,0.635,0.01985,0.46,0.85
520,12.719999999999999,1.5899999999999999,1.63,0.5033428571428572,0.7,2.63
521,11.14,1.3925,1.145,0.5418214285714287,0.76,2.89
522,8.61,1.07625,1.02,0.11908392857142862,0.69,1.78
523,9.940000000000001,1.2425000000000002,1.225,0.0401928571428571,0.97,1.51
524,12.68,1.585,1.7000000000000002,0.2766571428571428,0.72,2.14
525,27.03,3.37875,3.465,0.06212678571428568,3.04,3.71
526,18.73,2.34125,2.255,0.22655535714285727,1.82,2.91
527,40.62,5.0775,5.225,7.375192857142856,1.41,8.41
528,44.55,5.56875,5.62,1.548812499999999,3.89,7.13
529,24.02,3.0025,2.9699999999999998,0.33536428571428545,2.2,3.96
530,22.88,2.86,1.995,6.394371428571428,1.52,9.07
531,14.190000000000001,1.7737500000000002,1.775,0.14902678571428574,1.1,2.49
532,22.99,2.87375,2.995,0.5236839285714285,1.4,3.7
533,28.53,3.56625,3.6550000000000002,0.23682678571428575,2.75,4.25
534,32.05,4.00625,4.005,0.28274107142857147,3.15,4.8
535,54.480000000000004,6.8100000000000005,6.84,1.1607428571428564,5.32,8.43
536,11.24,1.405,1.33,0.10454285714285716,1.13,2.15
537,19.2,2.4,2.3449999999999998,0.10488571428571428,1.97,3.11
538,28.439999999999998,3.5549999999999997,3.67,0.17714285714285724,2.63,3.92
539,15.65,1.95625,2.0949999999999998,0.24496964285714284,1.26,2.48
540,29.88,3.735,3.675,0.08257142857142859,3.35,4.23
541,24.340000000000003,3.0425000000000004,2.935,0.14962142857142852,2.59,3.59
542,18.029999999999998,2.2537499999999997,2.2649999999999997,0.3874267857142857,1.06,3.08
543,17.5,2.1875,2.2249999999999996,0.19936428571428583,1.47,2.7
544,11.68,1.46,1.495,0.15788571428571427,0.95,2.25
545,0.0,0.0,0.0,0.0,0.0,0.0
549,21.110000000000003,2.6387500000000004,2.685,0.14912678571428573,2.06,3.13
550,24.259999999999998,3.0324999999999998,2.98,0.1145357142857143,2.65,3.66
551,5.619999999999999,0.7024999999999999,0.53,0.1063642857142857,0.45,1.39
552,14.13,1.76625,1.71,0.0744553571428572,1.47,2.35
553,17.319999999999997,2.1649999999999996,2.23,0.2943428571428572,1.43,3.1
554,11.989999999999998,1.4987499999999998,1.5550000000000002,0.1059839285714286,0.86,1.84
555,21.48,2.685,2.69,0.04937142857142853,2.35,3.0
556,16.32,2.04,2.05,0.12560000000000004,1.4,2.43
557,11.86,1.4825,1.415,0.09953571428571427,1.08,2.09
559,20.15,2.51875,2.3449999999999998,0.7601553571428569,1.52,4.31
560,15.78,1.9725,2.005,0.04922142857142864,1.52,2.22
561,18.14,2.2675,2.295,0.1642214285714286,1.6,2.87
562,14.5,1.8125,1.85,0.07639285714285715,1.34,2.25
563,8.870000000000001,1.1087500000000001,1.155,0.16755535714285713,0.49,1.82
564,17.79,2.22375,2.075,0.3947410714285716,1.43,3.26
565,14.450000000000001,1.8062500000000001,1.585,0.7435410714285717,0.88,3.47
566,13.29,1.66125,1.63,0.45261249999999975,0.85,2.63
567,22.279999999999998,2.7849999999999997,2.795,0.062285714285714326,2.3,3.08
568,15.219999999999999,1.9024999999999999,1.8250000000000002,0.08953571428571423,1.64,2.53
569,0.0,0.0,0.0,0.0,0.0,0.0
570,17.85,2.23125,2.215,0.15089821428571445,1.63,2.83
571,14.84,1.855,1.915,0.06899999999999998,1.44,2.15
572,15.720000000000002,1.9650000000000003,1.94,0.026800000000000043,1.73,2.2
573,8.21,1.02625,1.02,0.01605535714285715,0.8,1.2
574,25.930000000000003,3.2412500000000004,3.1550000000000002,0.20424107142857137,2.76,4.01
575,28.24,3.53,3.73,0.6755142857142858,2.46,4.49
579,17.830000000000002,2.2287500000000002,2.26,0.13555535714285702,1.69,2.8
580,13.76,1.72,1.6949999999999998,0.04868571428571429,1.43,2.1
581,29.23,3.65375,3.6950000000000003,0.4017125,2.56,4.6
582,11.94,1.4925,1.375,0.05633571428571426,1.33,1.96
583,13.540000000000001,1.6925000000000001,1.645,0.2179357142857142,1.1,2.4
584,15.239999999999998,1.9049999999999998,1.47,3.8532285714285703,0.56,6.64
585,4.07,0.50875,0.48,0.14232678571428573,0.0,1.04
586,9.590000000000002,1.1987500000000002,1.245,0.05701250000000003,0.77,1.49
587,32.24,4.03,3.96,0.19979999999999984,3.35,4.76
589,14.989999999999998,1.8737499999999998,1.9100000000000001,0.12911249999999994,1.45,2.36
590,15.250000000000002,1.9062500000000002,1.7149999999999999,0.35891249999999986,1.36,3.01
591,17.95,2.24375,2.3,0.34734107142857146,1.17,3.13
592,0.0,0.0,0.0,0.0,0.0,0.0
593,15.999999999999998,1.9999999999999998,1.94,0.13951428571428573,1.45,2.51
594,19.130000000000003,2.3912500000000003,2.44,0.1032982142857142,1.72,2.73
595,7.710000000000001,0.9637500000000001,1.0350000000000001,0.06691250000000003,0.47,1.3
596,13.05,1.63125,1.7149999999999999,0.12218392857142857,0.79,1.86
597,14.489999999999998,1.8112499999999998,1.855,0.08461249999999998,1.25,2.16
598,15.32,1.915,1.995,0.16757142857142865,1.42,2.32
599,9.969999999999999,1.2462499999999999,1.185,0.09876964285714285,0.74,1.7
600,14.769999999999998,1.8462499999999997,1.87,0.017969642857142833,1.61,2.01
602,13.19,1.64875,1.655,0.32575535714285725,0.67,2.7
604,22.34,2.7925,2.7,0.582307142857143,1.88,3.83
609,11.64,1.455,1.45,0.019371428571428567,1.22,1.68
610,22.340000000000003,2.7925000000000004,2.91,0.16245,2.05,3.19
611,7.48,0.935,0.825,0.0741142857142857,0.66,1.42
612,18.19,2.27375,2.375,0.11642678571428576,1.68,2.63
613,18.73,2.34125,2.425,0.2822982142857143,1.41,3.19
614,23.46,2.9325,3.035,0.17710714285714294,2.08,3.46
615,24.58,3.0725,3.1950000000000003,0.17453571428571424,2.44,3.6
616,16.080000000000002,2.0100000000000002,2.075,0.4670857142857141,1.07,3.03
617,4.84,0.605,0.5,0.0418857142857143,0.42,0.93
619,9.88,1.235,1.295,0.0552285714285714,0.81,1.44
620,11.46,1.4325,1.4049999999999998,0.1281928571428571,0.98,2.03
621,10.02,1.2525,1.315,0.13062142857142858,0.66,1.84
622,0.9,0.1125,0.0,0.058507142857142876,0.0,0.68
623,8.99,1.12375,1.15,0.028541071428571423,0.91,1.32
624,6.950000000000001,0.8687500000000001,0.8300000000000001,0.06966964285714283,0.59,1.4
625,11.180000000000001,1.3975000000000002,1.3599999999999999,0.015335714285714275,1.29,1.65
626,10.33,1.29125,1.1800000000000002,0.21726964285714287,0.69,2.13
627,9.95,1.24375,1.27,0.02579821428571427,0.97,1.41
